Book ID,Size,Views,Likes,Rating,total_words,readability_flesch,readability_fog,pronoun_ratio,adverb_adj_ratio,slang_ratio,metaphor_pair_count,metaphor_pair_ratio,epithet_density,alliteration_ratio,sarcasm_marker_count,sarcasm_marker_ratio,tonal_ambiguity_score,sarcasm_markers,first_person_count,second_person_count,third_person_count,total_personal_pronouns,first_person_ratio,second_person_ratio,third_person_ratio,dialog_total_words,dialog_words,dialog_ratio
214916,24810,1379,23,0.0166787527193618,3981,67.54263799743262,16.627530364372472,0.0,0.7255434782608695,,0,0.0,0.0,0.0507665242523247,1,0.25119316754584275,0.0,ах да,36,29,151,216,0.16666666666666666,0.13425925925925927,0.6990740740740741,3980,0,0.0
151496,42495,1538,2,0.0013003901170351,6304,54.8043271687462,19.39202530798807,0.0,0.4319682959048877,,0,0.0,0.0,0.05630666454588834,0,0.0,0.0,,96,82,326,504,0.19047619047619047,0.1626984126984127,0.6468253968253969,6291,2369,0.37656970274996027
186753,27779,1362,7,0.0051395007342143,4101,56.969789924283674,18.384617991665056,0.0,0.5833333333333334,,0,0.0,0.0,0.05028069319013913,0,0.0,0.0,,25,5,229,259,0.09652509652509653,0.019305019305019305,0.8841698841698842,4101,416,0.10143867349426969
25248,35194,2359,14,0.0059347181008902,4896,28.709106330430274,25.253173881017375,0.0,0.3858764186633039,,0,0.0,0.0,0.05603177921806397,1,0.2042483660130719,0.0,смешно,35,8,77,120,0.2916666666666667,0.06666666666666667,0.6416666666666667,4829,68,0.01408159039138538
54549,20847,2111,30,0.0142112742775935,3095,51.29982859569142,21.050128124906887,0.0,0.4197860962566845,,0,0.0,0.0,0.04703211157963023,0,0.0,0.0,,29,47,135,211,0.13744075829383887,0.22274881516587677,0.6398104265402843,3092,44,0.014230271668822769
310219,37037,1107,5,0.004516711833785,5701,62.447641787125775,16.70376952464555,0.0,0.6634304207119741,,0,0.0,0.0,0.053546348314606744,1,0.17540782318891424,0.0,смешно,175,109,282,566,0.30918727915194344,0.19257950530035337,0.49823321554770317,5699,3033,0.5321986313388314
144535,40018,1693,7,0.0041346721795629,6274,51.1054464862309,20.02180047511417,0.0,0.6499282639885222,,0,0.0,0.0,0.049760765550239235,0,0.0,0.0,,57,52,379,488,0.1168032786885246,0.10655737704918032,0.7766393442622951,6272,1605,0.25589923469387754
179945,34167,1185,5,0.0042194092827004,5369,59.59821231217768,17.981024800021295,0.0,0.9646840148698885,,0,0.0,0.0,0.057190760059612517,0,0.0,0.0,,66,53,220,339,0.19469026548672566,0.15634218289085547,0.6489675516224189,5369,55,0.010243993294840752
251820,21427,2023,27,0.0133465150766188,3071,45.12955736402324,20.924566099338104,0.0,0.4564102564102564,,0,0.0,0.0,0.04274061990212072,1,0.32562683165092804,0.0,ах да,52,24,97,173,0.30057803468208094,0.13872832369942195,0.5606936416184971,3068,1601,0.521838331160365
82676,26903,1777,12,0.0067529544175576,4106,57.198504897029494,18.60508456473195,0.0,0.5360443622920518,,0,0.0,0.0,0.048964677222898906,1,0.24354603019970775,0.0,смешно,84,40,118,242,0.34710743801652894,0.1652892561983471,0.48760330578512395,4106,1129,0.27496346809547006
