Book ID,Size,Views,Likes,Rating,TTR,MTLD,YuleK,LexicalDensity,avg_word_length,avg_syllable_count,long_words_ratio,RareWordsPercentage,ClicheRatio,EmotionalWordFrequency
89500,39812,2317,55,0.0237375917134225,0.31603537460370434,167.57727780062268,63.70244121228368,0.6160520607375272,5.206574336726181,2.255297847488737,0.3188720173535792,0.38912064074753877,0.0,0.003504088102786584
77817,6480,3652,96,0.0262869660460021,0.49167482859941236,146.58946693729303,73.99939181210256,0.6346718903036239,5.0479921645445645,2.237022526934378,0.2850146914789422,0.385896180215475,0.0,0.0
338748,8749,1637,14,0.0085522296884544,0.40145985401459855,131.12963139953487,61.281901006979595,0.5985401459854015,5.137956204379562,2.162043795620438,0.3,0.32335766423357665,0.0,0.00072992700729927
343266,13183,1132,15,0.0132508833922261,0.42345110087045573,183.9596314172883,47.45413793528357,0.6364567332309268,5.370199692780338,2.304659498207885,0.3420378904249872,0.427547363031234,0.0,0.00409626216077829
201606,27767,2793,5,0.0017901897601145,0.3209612181774923,133.4322484636371,73.73136655218741,0.6117059243397573,5.21008803235784,2.267903878182251,0.3171544135141566,0.3735427075898168,0.0004758505829169641,0.007851534618129907
79972,34438,5087,46,0.0090426577550619,0.3179932101093927,151.16283168480228,53.50393387632917,0.6374952847981894,5.039230479064504,2.1633345907204826,0.2776310826103357,0.4009807619766126,0.0,0.002263296869105998
326138,26756,1342,60,0.044709388971684,0.401637247377846,223.07588568513302,54.862865414582366,0.6467127142491685,5.425172678434382,2.301611665387567,0.3545663852647736,0.42338193911486316,0.0,0.004348938347403428
79307,17009,3251,75,0.0230698246693325,0.41956947162426617,222.6388523875673,55.728953243898424,0.6403131115459882,5.313894324853229,2.3095890410958906,0.33268101761252444,0.40078277886497066,0.0,0.003913894324853229
206653,23257,2718,99,0.0364238410596026,0.3479269353435778,147.1403999273881,54.768144963839994,0.6474340388518411,5.275442157146999,2.254856480139171,0.33835894462162946,0.42418092200637864,0.0,0.0037692084662220935
243036,4882,3198,85,0.0265791119449656,0.6011396011396012,210.18586989349066,62.05306775107345,0.6595441595441596,5.548433048433049,2.398860398860399,0.3660968660968661,0.4202279202279202,0.0,0.004273504273504274
340123,2788,1278,57,0.0446009389671361,0.60880195599022,186.93127147766322,49.13887411003043,0.6430317848410758,5.403422982885085,2.2224938875305624,0.31295843520782396,0.511002444987775,0.0,0.0
32403,1642,7942,134,0.0168723243515487,0.5482625482625483,79.69609895337774,84.67375262742058,0.5907335907335908,4.9652509652509655,2.166023166023166,0.33204633204633205,0.3474903474903475,0.0,0.003861003861003861
143769,15347,1625,32,0.0196923076923076,0.3772378516624041,128.35258358662614,68.70630679344646,0.6359761295822677,5.19309462915601,2.2728047740835464,0.3371696504688832,0.40238704177323104,0.0,0.010230179028132993
269077,17096,1935,36,0.0186046511627906,0.4523512276321265,208.18430472062965,53.82715356671133,0.6412817311693716,5.871410736579276,2.5414065751144403,0.41198501872659177,0.5318352059925093,0.0,0.003745318352059925
58254,70249,5221,70,0.0134073932196897,0.25175334729938975,146.8447578779393,69.38035642919921,0.5811093906548866,5.003370070133892,2.146370343382822,0.29365151653156024,0.34110574733582294,9.108297659167502e-05,0.0031879041807086257
342880,31647,1106,12,0.0108499095840868,0.3072569233879119,155.3539815373997,64.84012521815538,0.6175459874671518,5.068122094198504,2.1849605821710125,0.30382049727107335,0.37315544774610876,0.0,0.004244996967859308
57591,2673,8839,78,0.0088245276615001,0.6046511627906976,112.44934645155803,75.85014255286474,0.6408268733850129,5.426356589147287,2.3255813953488373,0.3333333333333333,0.4263565891472868,0.0,0.012919896640826873
235464,2801,3750,73,0.0194666666666666,0.5353982300884956,121.72484980300574,78.60834834364476,0.5398230088495575,4.93141592920354,2.1172566371681416,0.2721238938053097,0.32079646017699115,0.0,0.0
335262,2500,1674,6,0.003584229390681,0.6064139941690962,173.84667095904163,88.05854703397394,0.6880466472303207,6.183673469387755,2.6618075801749272,0.4606413994169096,0.5422740524781341,0.0,0.0029154518950437317
134468,34022,3494,100,0.028620492272467,0.4079947860091245,233.29463972906692,49.27691463439787,0.6382793830110798,5.730175972192049,2.483380404084293,0.38648707364762114,0.4160330219422116,0.0,0.002824245057571149
305539,49012,1967,59,0.0299949161159125,0.37862723214285715,224.5676111495047,52.038309525470346,0.6244419642857143,5.404296875,2.3113839285714284,0.33803013392857145,0.44140625,0.00013950892857142856,0.004743303571428571
344717,99335,1073,4,0.0037278657968313,0.3136687743845015,289.95955546815617,48.174925201570645,0.634064307816494,5.294766581461052,2.27048298129961,0.32692048970805865,0.4293017624108704,0.0001345351809498184,0.0030943091618458227
324485,19696,1294,53,0.0409582689335394,0.4232117812061711,159.02946953654651,43.89773963400601,0.6756661991584852,5.558555399719495,2.369565217391304,0.3537868162692847,0.4884291725105189,0.0,0.0017531556802244039
319551,11183,1341,39,0.029082774049217,0.468999386126458,168.48657573967674,48.93653663023748,0.6519337016574586,5.325352977286679,2.2504604051565376,0.3370165745856354,0.3953345610804174,0.0,0.0024554941682013503
103889,51834,2910,1,0.0003436426116838,0.2857831325301205,171.80234126182899,61.6704891856583,0.6085542168674699,4.930240963855422,2.1119277108433736,0.2826506024096386,0.3869879518072289,0.0,0.0025301204819277107
343627,29023,1196,7,0.0058528428093645,0.3568807339449541,169.0965182899956,55.54141065566871,0.668348623853211,5.303211009174312,2.264678899082569,0.33004587155963305,0.4252293577981651,0.0,0.0027522935779816515
44348,39980,3713,25,0.0067330999192028,0.29744237448689614,155.2278235381922,60.43037963829909,0.6461951373539627,5.039153773287023,2.1569308493842754,0.29270603094411113,0.41869276918219134,0.0,0.00473634354278497
222297,19872,2802,21,0.0074946466809421,0.4313660477453581,191.8622851715737,56.8167826411218,0.6220159151193634,5.1820291777188325,2.1989389920424403,0.30603448275862066,0.4552387267904509,0.0,0.004641909814323607
333959,4691,1390,0,0.0,0.5440115440115441,132.3,64.75807341608207,0.6046176046176046,5.204906204906205,2.2582972582972585,0.33766233766233766,0.3593073593073593,0.0,0.001443001443001443
202930,18830,2681,45,0.0167847817978366,0.34388984509466436,106.65192440233366,88.96051380343108,0.6110154905335629,4.960068846815835,2.1542168674698794,0.3153184165232358,0.4010327022375215,0.0,0.002753872633390706
260178,31043,2000,45,0.0225,0.3535889070146819,141.94642630443062,71.39110064960121,0.6027732463295269,5.03242251223491,2.1706769983686787,0.2791598694942904,0.39661500815660683,0.0,0.0059135399673735725
342601,4794,1384,7,0.005057803468208,0.5321477428180574,104.42857142857143,101.76640885094534,0.5786593707250342,5.158686730506156,2.243502051983584,0.292749658002736,0.399452804377565,0.0,0.008207934336525308
281760,13310,2398,14,0.0058381984987489,0.36634571297569923,92.66349341112928,91.89866802221091,0.5896377808344796,4.842274186153141,2.046309032553874,0.24667583677212288,0.3182026593305823,0.0018340210912425492,0.006419073819348923
266406,2970,2339,47,0.0200940572894399,0.6598173515981736,246.22033898305085,43.681324409415986,0.6757990867579908,5.438356164383562,2.2557077625570776,0.3447488584474886,0.4611872146118721,0.0,0.00228310502283105
44714,58411,4542,47,0.0103478643769264,0.2703123263309992,161.1352246607261,55.58915202354201,0.6477714793820162,4.993108814049127,2.1297099033011,0.28176058686228744,0.42758697343558966,0.0,0.00266755585195065
68352,20079,4911,65,0.0132355935654652,0.3839430236322434,206.27326530673236,50.75707501665545,0.6095823891226935,5.148915506636452,2.1796697960505016,0.29362253156361284,0.42181935901586276,0.0,0.0019423761735189381
52991,4902,9246,299,0.0323383084577114,0.6175595238095238,214.25887092177018,33.52643140589569,0.7217261904761905,6.032738095238095,2.5520833333333335,0.40773809523809523,0.43005952380952384,0.0,0.002976190476190476
284668,39960,1857,24,0.0129240710823909,0.30066470861029526,137.33953792631797,72.30650974846779,0.6136960890400371,4.760859483691451,2.0567321069717113,0.2527438553099397,0.395888081620034,0.0,0.002473334363889318
343883,53768,1059,11,0.0103871576959395,0.2512483254171234,138.15318104808088,68.80457064400318,0.6162464985994398,5.242114236999147,2.2422360248447206,0.32395566922421143,0.3390573620752649,0.0,0.003288271830471319
28451,29044,3150,103,0.0326984126984127,0.3749712445364619,202.78969071602256,55.27611092668454,0.6155969634230504,5.09247757073844,2.168161950770646,0.3130894870025305,0.4304117782378652,0.0,0.003910743041177824
264148,43536,1499,27,0.0180120080053368,0.2975414691943128,151.1433647622511,73.02031625525034,0.5879739336492891,5.052873222748815,2.2031990521327014,0.3062796208530806,0.3393068720379147,0.0,0.003406398104265403
15727,2711,5920,229,0.0386824324324324,0.5638051044083526,120.53005830067858,78.81094524684944,0.6774941995359629,4.918793503480279,2.148491879350348,0.2900232018561485,0.4593967517401392,0.0,0.0
100430,15521,1753,48,0.0273816314888762,0.38219663418954825,129.13866844690455,65.05361117365595,0.5974313551815766,5.245349867139061,2.3007085916740477,0.32063773250664307,0.3565101860053144,0.0,0.00354295837023915
219876,1311,5157,102,0.0197789412449098,0.7593582887700535,139.05669299801173,50.33029254482542,0.7058823529411765,5.320855614973262,2.27807486631016,0.3155080213903743,0.44385026737967914,0.0,0.0106951871657754
338750,5311,1507,9,0.0059721300597213,0.4657039711191336,132.23936075697338,67.48136659904048,0.6125150421179302,5.129963898916968,2.220216606498195,0.27918170878459686,0.28038507821901326,0.0,0.0024067388688327317
45065,14880,4064,73,0.0179625984251968,0.40797546012269936,195.45829054545817,57.816344197357516,0.6516213847502191,5.113496932515337,2.2112182296231375,0.31638913234005256,0.36503067484662577,0.0,0.0021910604732690623
356556,62402,1020,5,0.0049019607843137,0.2822026620867325,178.61197721553827,50.61053703181699,0.6492056676685273,5.263739802490339,2.2174753112924,0.31719622155431515,0.4563117217689996,0.00032202662086732505,0.0008587376556462001
337454,17232,1608,0,0.0,0.4212328767123288,225.8517294986397,52.89888312031303,0.6092085235920852,5.152587519025875,2.243150684931507,0.2990867579908676,0.3671993911719939,0.0,0.0045662100456621
163346,6157,1944,47,0.0241769547325102,0.5193704600484261,222.7195849863926,51.44545609108337,0.6670702179176755,6.291767554479419,2.7336561743341403,0.45883777239709445,0.45883777239709445,0.0,0.0
14830,92294,5991,103,0.0171924553496912,0.2075607820503571,135.15673035898496,61.20784872652234,0.6120770507178415,5.221917610562008,2.238366640213549,0.3118822595772311,0.37075247096169106,0.0,0.0031743741432797056
230498,43019,2337,74,0.0316645271715875,0.26488225830042417,122.20619214810087,91.78905895998314,0.5925113353810151,4.891619131197894,2.144215299107796,0.28140997513529326,0.3299692847740237,0.0001462629808395495,0.003802837501828287
91161,28636,3414,31,0.0090802577621558,0.3833910034602076,220.20938003105036,50.30591108822931,0.6371395617070358,5.252595155709343,2.253517877739331,0.3190311418685121,0.43690888119953863,0.0,0.004844290657439446
246970,23395,4203,56,0.0133238163216749,0.35332207207207206,137.1392393489142,67.4470923626329,0.5951576576576577,5.242961711711712,2.208614864864865,0.34515765765765766,0.3507882882882883,0.00028153153153153153,0.012105855855855855
285779,6730,2063,65,0.0315075133301017,0.45904761904761904,123.64108006131353,67.55555555555556,0.6152380952380953,5.042857142857143,2.104761904761905,0.2876190476190476,0.3638095238095238,0.0,0.005714285714285714
214571,9076,1580,67,0.0424050632911392,0.48899012908124523,192.5429039778998,63.015677816348216,0.6241457858769932,5.444191343963554,2.3591495823842066,0.3705391040242976,0.41305998481397116,0.0,0.002277904328018223
290356,1686,1415,51,0.0360424028268551,0.5463917525773195,69.50740270179169,102.97469326058975,0.5360824742268041,4.405498281786942,1.993127147766323,0.20962199312714777,0.32646048109965636,0.0,0.0
58868,148630,4325,112,0.0258959537572254,0.174675033617212,111.82957393483709,62.337973878125375,0.6076199013895114,5.142402510085164,2.2043926490363064,0.317974002689377,0.37637830569251457,4.482294935006723e-05,0.0033617212012550424
322853,32484,1627,31,0.0190534726490473,0.35395395395395396,196.5123604612751,59.046834622410195,0.644044044044044,5.219019019019019,2.2224224224224223,0.3081081081081081,0.45045045045045046,0.0,0.0032032032032032033
187791,6587,2894,105,0.0362819626814098,0.4040492957746479,84.81694889555119,106.95112576869668,0.5950704225352113,4.454225352112676,1.926056338028169,0.21390845070422534,0.33274647887323944,0.0008802816901408451,0.0017605633802816902
341616,7018,1296,46,0.0354938271604938,0.5079513564078578,192.99750217833284,54.74460538992843,0.656688493919551,5.239476145930777,2.225444340505145,0.3049579045837231,0.4153414405986904,0.0,0.002806361085126286
167112,34010,4435,83,0.0187147688838782,0.3496517027863777,206.85714285714286,65.12450996367261,0.6102941176470589,5.219427244582043,2.2517414860681115,0.3221749226006192,0.3767414860681115,0.0,0.001934984520123839
342520,9250,1146,19,0.0165794066317626,0.4053315105946685,130.96209677419355,78.9490036531084,0.6541353383458647,4.949419002050581,2.1367053998632946,0.2679425837320574,0.3752563226247437,0.0,0.004101161995898838
264890,15617,2348,33,0.0140545144804088,0.36010971786833856,108.04139038359364,90.26972514027968,0.570141065830721,4.696316614420063,2.0289968652037618,0.24921630094043887,0.32523510971786834,0.00039184952978056425,0.007445141065830721
331046,20626,3443,148,0.0429857682253848,0.4418604651162791,306.77398583387,49.37031600092714,0.6029900332225914,5.440863787375415,2.320598006644518,0.3518272425249169,0.4089700996677741,0.0,0.006644518272425249
202336,18863,1944,21,0.0108024691358024,0.3617699115044248,146.13354447083663,78.18936486803979,0.6293805309734514,5.28212389380531,2.249911504424779,0.32035398230088497,0.38265486725663717,0.0,0.005309734513274336
29427,39628,4756,65,0.0136669470142977,0.3062307428962684,199.63547984956577,50.43106494530569,0.6504621704895583,5.3729887024991445,2.277815816501198,0.3464566929133858,0.4017459774049983,0.00017117425539198904,0.0025676138308798357
54476,7288,5069,26,0.0051292168080489,0.432,135.70455819915085,57.44,0.692,5.828,2.505,0.391,0.447,0.001,0.0
164901,20499,2811,16,0.0056919245819992,0.4124629080118694,204.0186871933853,62.03875188075689,0.6350148367952523,5.338608638311903,2.2693702604681834,0.3231124299373557,0.45235740191229806,0.0,0.004945598417408506
212951,23736,3056,77,0.025196335078534,0.33342503438789545,148.5359415341993,68.66453874811032,0.6011004126547456,5.094360385144429,2.17414030261348,0.3108665749656121,0.3675378266850069,0.0,0.0041265474552957355
28766,17997,3135,100,0.0318979266347687,0.4144109797941289,193.85580947149379,55.5745393727356,0.627906976744186,5.264201296225695,2.2230270682424704,0.3293938238658025,0.4273732367518109,0.0003812428516965307,0.0015249714067861228
352819,16017,1086,6,0.005524861878453,0.48284625158831,280.21684673486953,48.70907147256141,0.7107157983905125,5.383735705209657,2.271918678526048,0.3320626853028378,0.5307073274036426,0.0,0.0012706480304955528
335475,5828,1250,39,0.0312,0.40102564102564103,71.51277013752456,111.29520052596976,0.561025641025641,4.561025641025641,1.9476923076923076,0.2235897435897436,0.3158974358974359,0.0,0.003076923076923077
259591,87498,1538,15,0.0097529258777633,0.23653361032794182,115.95796042265125,76.5329136283404,0.5874016916456447,4.953999109660187,2.1190087550081613,0.28201513577682147,0.37965573527229557,0.0,0.0017806796260572786
243006,3039,2893,93,0.0321465606636709,0.5862068965517241,158.87738459851943,65.21337032633109,0.6551724137931034,5.418390804597701,2.3264367816091953,0.3586206896551724,0.45057471264367815,0.0,0.0022988505747126436
219856,15614,2835,73,0.0257495590828924,0.3823399558498896,120.9911765343508,64.14923322076517,0.601766004415011,5.262251655629139,2.3077262693156735,0.3227373068432671,0.36026490066225164,0.0,0.003532008830022075
284926,6102,3327,90,0.0270513976555455,0.45816326530612245,114.90598571311273,90.14993752603083,0.5775510204081633,4.789795918367347,2.1122448979591835,0.25918367346938775,0.363265306122449,0.0,0.003061224489795918
347154,15361,1004,18,0.0179282868525896,0.39365210222588626,150.88568642323114,68.08625164727543,0.5972794723825227,4.872217642209399,2.117065127782358,0.2749381698268755,0.34707337180544107,0.0,0.0028854080791426216
343253,24864,1153,19,0.0164787510841283,0.328091684434968,144.4947962294565,61.36457144675647,0.6321961620469083,5.215085287846482,2.236673773987207,0.31849680170575695,0.4072494669509595,0.0010660980810234541,0.0015991471215351812
213294,32879,2662,82,0.0308039068369646,0.38817588891226595,235.54690265486724,49.73128911594874,0.665895224069009,5.578792341678939,2.3606143488323164,0.3833368398905954,0.44666526404376183,0.0,0.0025247212286976647
104592,10916,3535,36,0.0101838755304101,0.44160371876815807,138.03682990042287,73.52183996372527,0.5601394538059268,4.902382335851249,2.113306217315514,0.2789076118535735,0.3317838466008135,0.0005810575246949448,0.008715862870424172
35322,4574,9222,116,0.0125786163522012,0.5449358059914408,159.15697553538016,67.23633041039803,0.6019971469329529,5.0613409415121255,2.168330955777461,0.2967189728958631,0.35520684736091296,0.0,0.007132667617689016
34492,46722,2945,59,0.0200339558573853,0.2982800241400121,228.0292116114943,47.39407695594011,0.6529873264936632,5.638805069402535,2.398461074230537,0.38910681955340976,0.42395896197948096,0.0,0.0033192516596258297
342687,21495,1224,10,0.0081699346405228,0.39250669045495096,206.58809190078614,63.80324832452369,0.6179006839131728,4.975914362176628,2.1400535236396077,0.2863514719000892,0.41332143919119835,0.0002973535533749628,0.0026761819803746653
331278,61609,1837,3,0.0016330974414806,0.21472075978115,105.87918415145896,104.31534382420404,0.5812945184267575,5.015897594714566,2.166098895426861,0.30143491276969137,0.30804170537834213,0.0,0.0056777123980592545
159721,9910,2764,27,0.0097684515195369,0.3998695368558382,119.44097211408891,100.76214134868935,0.5975212002609263,5.135029354207436,2.1748206131767778,0.2968036529680365,0.3887801696020874,0.0,0.001304631441617743
148353,41444,2495,43,0.0172344689378757,0.362670209232813,202.6045814402148,67.591751753589,0.6152441049485221,5.382265028229824,2.3337761541016273,0.3458983726336765,0.37827964131517766,0.0,0.003155097974094985
42878,39769,4117,46,0.0111731843575419,0.35156794425087107,201.8043709814105,57.331034733941166,0.6442508710801393,5.4679442508710805,2.320383275261324,0.3416376306620209,0.4768292682926829,0.0,0.002613240418118467
333464,20538,1772,25,0.0141083521444695,0.44466403162055335,278.5110559911775,54.291410409300084,0.6399868247694335,5.377799736495389,2.2803030303030303,0.33794466403162055,0.4522397891963109,0.0,0.00230566534914361
327390,6573,1125,56,0.0497777777777777,0.5292949354518371,156.44114026313764,58.49815935916312,0.663356504468719,5.292949354518371,2.250248262164846,0.33068520357497516,0.46871896722939427,0.0,0.0019860973187686196
14607,18184,3885,95,0.0244530244530244,0.379322897706589,152.23785945153443,60.82685562659679,0.6079359301055697,5.208227156898435,2.2504550418638516,0.3239898070622497,0.35420458682198763,0.00036403349108117945,0.005824535857298871
245271,21529,2287,42,0.0183646698731963,0.4060850667494567,211.15316635840801,44.760204035898,0.6438994101210804,5.220117975783918,2.185346165787023,0.3101521266687364,0.4809065507606333,0.0003104625892579944,0.00776156473144986
276432,32936,2213,13,0.0058743786714866,0.33672248803827753,177.57546067992558,60.9214787003757,0.6236044657097288,5.24481658692185,2.258771929824561,0.3133971291866029,0.3897527910685805,0.0,0.004784688995215311
294583,33410,1499,21,0.0140093395597064,0.43573076116586285,328.65301865737797,43.89588680406559,0.6739358356049486,5.612287691339904,2.3503879219962256,0.36821136506605157,0.49968546865170893,0.0,0.0023065632208010066
263988,36582,1446,40,0.0276625172890733,0.3018450184501845,184.2535285109201,58.50750942933784,0.6060885608856088,5.447232472324723,2.3809963099630997,0.3466789667896679,0.40276752767527674,0.0,0.013284132841328414
333163,16826,1599,1,0.0006253908692933,0.28687525396180413,75.64323587587056,83.45715304215076,0.6204794798862251,4.855749695245835,2.1426249492076392,0.24705404307192197,0.3860219422998781,0.0,0.0040633888663145065
278746,58346,1329,34,0.0255831452219714,0.3202273803884415,214.68175137085456,61.008284636587,0.640454760776883,5.618427285646613,2.405731880625296,0.37458550450023687,0.42325911890099477,0.0,0.0071056371387967785
34716,30303,5141,29,0.0056409258899046,0.370304114490161,154.06507419651513,56.334425133048086,0.6357334525939177,5.302772808586762,2.262298747763864,0.337432915921288,0.43559928443649376,0.00022361359570661896,0.0026833631484794273
285680,23326,1935,30,0.0155038759689922,0.3579181742276649,115.0815960577451,78.27478500771012,0.560256053437239,4.944057890342332,2.1594767603673812,0.28527692735875315,0.3818536042304481,0.0,0.0030615084887280824
305241,4977,1438,57,0.0396383866481223,0.5454545454545454,196.52746596608551,63.55296417873627,0.6404341926729986,5.420624151967435,2.271370420624152,0.3582089552238806,0.4314789687924016,0.0,0.0027137042062415195
336405,9980,1445,53,0.0366782006920415,0.5313370473537604,253.95211746605844,53.06251503324773,0.6552924791086351,5.5515320334261835,2.355849582172702,0.38857938718662954,0.46866295264623953,0.0,0.003481894150417827
344848,11197,1194,11,0.0092127303182579,0.41519131924614505,120.92172176874742,78.53878716934534,0.5922330097087378,4.916047972587093,2.0993717875499716,0.2569960022844089,0.3626499143346659,0.0005711022272986865,0.0017133066818960593
345470,6307,1083,15,0.0138504155124653,0.4978858350951374,137.35651786211892,84.45485386337936,0.6564482029598309,5.41014799154334,2.4006342494714588,0.3477801268498943,0.4365750528541226,0.0,0.008456659619450317
296209,31584,1714,16,0.0093348891481913,0.3087087087087087,141.0604346328231,73.59431503575648,0.5831831831831832,4.908108108108108,2.114914914914915,0.2682682682682683,0.3325325325325325,0.0002002002002002002,0.004604604604604604
28282,16135,2752,108,0.0392441860465116,0.3546875,128.74042849521462,73.6419677734375,0.554296875,4.67578125,2.036328125,0.24765625,0.342578125,0.0,0.00390625
331241,46995,1516,19,0.012532981530343,0.2534171678512849,118.4518499970914,72.28178776955083,0.6118097320940404,5.071760524876982,2.1950519409513394,0.2899125205030071,0.36741388737014763,0.0001366867140513942,0.0023236741388737016
301509,14291,1748,41,0.0234553775743707,0.44807520143240825,233.4522717390752,54.37653133112499,0.6499552372426142,5.042972247090421,2.165174574753805,0.30035810205908686,0.41405550581915845,0.0004476275738585497,0.0035810205908683975
227012,27998,1874,31,0.0165421558164354,0.3372348207754206,153.44302630998976,60.165769216338894,0.6244818336990978,5.4038039502560355,2.307973664959766,0.354547671299683,0.37820043891733723,0.0,0.002926115581565472
51063,23879,4314,94,0.0217895224849327,0.32600053008216273,122.61038308081022,74.44612701080514,0.6204611714815796,5.201166180758017,2.269016697588126,0.318314338722502,0.35992578849721707,0.0,0.007951232441028359
334143,35644,1490,65,0.0436241610738255,0.37749120750293086,201.6979190874768,49.252643475639616,0.6297381789761626,5.57346619773349,2.377491207502931,0.36322782336850334,0.43278624462680737,0.00019538882375928098,0.005275498241500586
248568,36243,2256,32,0.0141843971631205,0.39059845195393617,257.2479702577366,47.38791417513499,0.6786860487068151,5.463281102510855,2.3539739475174626,0.3530300169907495,0.48933358504814045,0.0,0.0062299414763073435
223641,4718,2646,44,0.0166288737717309,0.5958702064896755,232.43883715517597,66.13238659600944,0.6415929203539823,5.556047197640118,2.331858407079646,0.36283185840707965,0.3952802359882006,0.0,0.0014749262536873156
251376,8655,3044,5,0.0016425755584756,0.3818027210884354,157.1944428563261,60.44934980795039,0.6913265306122449,6.11139455782313,2.604591836734694,0.4039115646258503,0.4336734693877551,0.0,0.01445578231292517
340637,3437,1407,3,0.0021321961620469,0.5588235294117647,124.40423622329924,75.08380190311419,0.5753676470588235,5.055147058823529,2.2849264705882355,0.29963235294117646,0.3952205882352941,0.0,0.003676470588235294
309105,261,1783,6,0.0033651149747616,0.8387096774193549,107.63200000000003,67.63787721123829,0.5645161290322581,3.7580645161290325,1.532258064516129,0.04838709677419355,0.3225806451612903,0.0,0.016129032258064516
116164,7045,2599,47,0.0180838784147749,0.4165217391304348,122.03855487211924,69.05103969754254,0.5939130434782609,4.7443478260869565,2.0756521739130434,0.2417391304347826,0.32956521739130434,0.0,0.0008695652173913044
247525,29925,2229,1,0.0004486316733961,0.2579435563449773,97.62689451962729,70.78699794180909,0.5671995263469508,4.593842510361161,1.9790803236629169,0.2263666864022104,0.30412472863627393,0.0,0.0045391750542727455
327719,11831,1969,21,0.0106653123412899,0.4347351174221737,156.68647040710317,52.18696990151708,0.622610595303113,5.037138175860186,2.1835062807209176,0.27799016930639,0.3757509557618788,0.0,0.0005461496450027307
35788,16427,3730,85,0.0227882037533512,0.4604285089637079,241.2633220016023,47.30067802099622,0.6436379536510712,5.645386969829471,2.4027109750765194,0.3909051158723218,0.48272846523830343,0.0,0.0026235242675994755
78369,4676,3399,78,0.0229479258605472,0.5807799442896936,233.23387366431635,71.2672930843181,0.6155988857938719,5.316155988857939,2.328690807799443,0.34401114206128136,0.41643454038997213,0.0,0.001392757660167131
50805,19466,5861,59,0.0100665415458112,0.3722067039106145,130.52308933252672,68.69860101120439,0.6159217877094972,4.943086592178771,2.149441340782123,0.28631284916201116,0.38756983240223464,0.0,0.003840782122905028
315978,13349,2078,6,0.0028873917228103,0.4114877589453861,205.94382454790303,55.756824525377624,0.6318267419962336,4.997645951035781,2.0983992467043313,0.2707156308851224,0.3667608286252354,0.00047080979284369113,0.006120527306967985
62617,76486,3825,85,0.0222222222222222,0.23178586365537432,141.90337009626245,73.31256326657841,0.5840234211626935,5.040736093684651,2.1619406106231702,0.29242994562944374,0.34127979924717694,8.364700961940611e-05,0.003094939355918026
