total_words,total_characters,avg_sentence_length,unique_ratio,avg_word_frequency,Rating,Book ID
6656,40246,11.515570934256056,0.42247596153846156,2.3669985775248934,0.0129240710823909,284668
8358,53894,10.4214463840399,0.36683417085427134,2.7260273972602738,0.0103871576959395,343883
4546,29260,9.755364806866952,0.4722833260008799,2.1173730787144853,0.0326984126984127,28451
6942,43762,10.712962962962964,0.40579083837510804,2.4643237486687966,0.0180120080053368,264148
444,2742,7.278688524590164,0.6554054054054054,1.5257731958762886,0.0386824324324324,15727
2313,15371,7.534201954397394,0.490272373540856,2.0396825396825395,0.0273816314888762,100430
190,1281,6.333333333333333,0.8052631578947368,1.2418300653594772,0.0197789412449098,219876
839,5371,11.337837837837839,0.5887961859356377,1.6983805668016194,0.0059721300597213,338750
2322,14985,8.664179104477611,0.5254091300602929,1.9032786885245903,0.0179625984251968,45065
9597,62452,10.58103638368247,0.4051266020631447,2.4683641975308643,0.0049019607843137,356556
2672,17331,11.875555555555556,0.5385479041916168,1.8568450312717164,0.0,337454
834,6204,18.130434782608695,0.6882494004796164,1.4529616724738676,0.0241769547325102,163346
14161,92935,13.136363636363637,0.32299978815055436,3.0959772627896807,0.0171924553496912,14830
6945,43321,7.648678414096916,0.3857451403887689,2.5923852183650617,0.0316645271715875,230498
4427,28759,10.667469879518073,0.508922520894511,1.9649356413670662,0.0090802577621558,91161
3594,23555,8.205479452054794,0.4752365052865888,2.104215456674473,0.0133238163216749,246970
1055,6800,7.080536912751678,0.5563981042654028,1.797274275979557,0.0315075133301017,285779
1364,9133,11.758620689655173,0.5975073313782991,1.6736196319018406,0.0424050632911392,214571
305,1707,8.026315789473685,0.6065573770491803,1.6486486486486487,0.0360424028268551,290356
22920,148821,7.69902586496473,0.2798429319371728,3.5734331150608045,0.0258959537572254,58868
5063,32645,10.749469214437367,0.4767924155638949,2.0973487986743993,0.0190534726490473,322853
1166,6636,9.479674796747968,0.5068610634648371,1.972927241962775,0.0362819626814098,187791
1075,7074,9.188034188034187,0.6195348837209302,1.6141141141141142,0.0354938271604938,341616
5317,34188,9.167241379310346,0.4647357532443107,2.151760420882234,0.0187147688838782,167112
1492,9244,8.525714285714285,0.5127345844504021,1.9503267973856209,0.0165794066317626,342520
2606,15764,6.631043256997455,0.45970836531082115,2.1752921535893157,0.0140545144804088,264890
3093,20730,16.365079365079364,0.5502748140963466,1.8172737955346652,0.0429857682253848,331046
2877,18994,8.081460674157304,0.47097671185262424,2.1232472324723246,0.0108024691358024,202336
5963,39842,8.112925170068028,0.4375314439040751,2.2855500191644307,0.0136669470142977,29427
1097,7393,13.05952380952381,0.5560619872379216,1.798360655737705,0.0051292168080489,54476
3129,20601,12.22265625,0.5142217961009907,1.944686140459913,0.0056919245819992,164901
3691,23931,8.407744874715261,0.4548902736385803,2.1983323406789754,0.025196335078534,212951
2724,18142,10.55813953488372,0.5146842878120411,1.9429386590584878,0.0318979266347687,28766
2421,16080,12.105,0.6047087980173482,1.653688524590164,0.005524861878453,352819
992,5932,4.862745098039215,0.48689516129032256,2.0538302277432714,0.0312,335475
13813,88600,5.779497907949791,0.3396800115832911,2.9439471440750213,0.0097529258777633,259591
449,3100,7.87719298245614,0.6481069042316259,1.5429553264604812,0.0321465606636709,243006
2322,15486,7.4423076923076925,0.4900947459086994,2.040421792618629,0.0257495590828924,219856
1021,6182,9.035398230088495,0.5670910871694417,1.7633851468048358,0.0270513976555455,284926
2480,15375,10.333333333333334,0.49435483870967745,2.0228384991843393,0.0179282868525896,347154
3834,25058,10.169761273209549,0.4494001043296818,2.225188624492165,0.0164787510841283,343253
4825,32999,8.136593591905564,0.5135751295336788,1.947134786117837,0.0308039068369646,213294
1754,10990,8.77,0.5501710376282782,1.8176165803108808,0.0101838755304101,104592
719,4640,7.336734693877551,0.6328233657858137,1.5802197802197802,0.0125786163522012,35322
6727,47133,6.978215767634855,0.42158465883752044,2.3720028208744712,0.0200339558573853,34492
3444,21654,6.792899408284024,0.5055168408826946,1.9781734635267088,0.0081699346405228,342687
9880,62065,11.609870740305523,0.33016194331983806,3.0288166768853464,0.0016330974414806,331278
1547,9867,16.114583333333332,0.5074337427278603,1.9707006369426752,0.0097684515195369,159721
6303,41589,18.5929203539823,0.48405521180390293,2.0658800393313665,0.0172344689378757,148353
5867,39950,8.769805680119582,0.4699164820180671,2.12803772216177,0.0111731843575419,42878
3112,20654,10.768166089965398,0.5626606683804627,1.7772701313535122,0.0141083521444695,333464
1017,6608,13.381578947368421,0.6332350049164208,1.579192546583851,0.0497777777777777,327390
2830,18285,13.101851851851851,0.5053003533568905,1.979020979020979,0.0244530244530244,14607
3299,21661,9.038356164383561,0.5319793876932404,1.8797720797720798,0.0183646698731963,245271
5084,33024,10.980561555075594,0.4760031471282455,2.100826446280992,0.0058743786714866,276432
4869,33687,8.3659793814433,0.5600739371534196,1.7854785478547854,0.0140093395597064,294583
5498,36715,10.181481481481482,0.4352491815205529,2.2975344755536984,0.0276625172890733,263988
2633,16923,7.375350140056023,0.3737181921762248,2.6758130081300813,0.0006253908692933,333163
8552,58554,11.588075880758808,0.46386810102899906,2.15578522813209,0.0255831452219714,278746
4635,30654,7.299212598425197,0.48759439050701187,2.0508849557522124,0.0056409258899046,34716
3735,23436,7.732919254658385,0.46157965194109773,2.1664733178654294,0.0155038759689922,285680
750,5018,12.711864406779661,0.66,1.5151515151515151,0.0396383866481223,305241
1463,10079,10.020547945205479,0.6288448393711552,1.5902173913043478,0.0366782006920415,336405
1800,11326,6.474820143884892,0.5205555555555555,1.92102454642476,0.0092127303182579,344848
962,6340,8.745454545454546,0.6029106029106029,1.6586206896551725,0.0138504155124653,345470
5078,31955,7.033240997229917,0.42753052382827883,2.3390142791340396,0.0093348891481913,296209
2693,16201,7.0682414698162725,0.4355737096175269,2.2958226768968455,0.0392441860465116,28282
7460,47208,11.955128205128204,0.3710455764075067,2.695086705202312,0.012532981530343,331241
2276,14353,9.140562248995984,0.5663444639718805,1.7657098525989139,0.0234553775743707,301509
4203,28038,9.298672566371682,0.45538900785153463,2.195924764890282,0.0165421558164354,227012
3789,23975,16.123404255319148,0.46766956980733704,2.1382618510158014,0.0217895224849327,51063
5201,35816,12.23764705882353,0.5035570082676408,1.9858724704085529,0.0436241610738255,334143
5422,36442,7.583216783216783,0.5105127259313906,1.958815028901734,0.0141843971631205,248568
700,4761,16.27906976744186,0.6871428571428572,1.4553014553014554,0.0166288737717309,223641
1188,8692,18.5625,0.4781144781144781,2.091549295774648,0.0016425755584756,251376
565,3500,17.65625,0.631858407079646,1.5826330532212884,0.0021321961620469,340637
62,308,10.333333333333334,0.8870967741935484,1.1272727272727272,0.0033651149747616,309105
1180,7124,7.7631578947368425,0.5423728813559322,1.84375,0.0180838784147749,116164
5152,29981,10.429149797570851,0.37558229813664595,2.662532299741602,0.0004486316733961,247525
1894,11893,7.456692913385827,0.5300950369588173,1.8864541832669324,0.0106653123412899,327719
2363,16462,9.566801619433198,0.5501481168006771,1.8176923076923077,0.0227882037533512,35788
720,4720,13.333333333333334,0.6666666666666666,1.5,0.0229479258605472,78369
2962,19024,8.137362637362637,0.47670492910195816,2.0977337110481584,0.0100665415458112,50805
2162,13419,8.007407407407408,0.5254394079555966,1.903169014084507,0.0028873917228103,315978
12124,77066,8.921265636497425,0.3485648300890795,2.8689067676289635,0.0222222222222222,62617
4807,32062,9.770325203252032,0.5028084044102351,1.9888291270169631,0.0131578947368421,305759
188,1091,20.88888888888889,0.75,1.3333333333333333,0.0332778702163061,338295
702,4531,14.625,0.5612535612535613,1.781725888324873,0.0164092664092664,346242
2033,14164,12.101190476190476,0.5818986719134285,1.7185122569737954,0.0250648228176318,329069
3008,20359,11.099630996309964,0.49368351063829785,2.0255892255892256,0.0018552875695732,240724
1570,10138,12.362204724409448,0.6,1.6666666666666667,0.0155844155844155,345494
5796,36410,8.083682008368202,0.39285714285714285,2.5454545454545454,0.0238636363636363,265367
3821,23882,12.569078947368421,0.4682020413504318,2.135830072666294,0.0057526366251198,349330
2432,15842,13.145945945945947,0.5546875,1.8028169014084507,0.0389684813753581,332639
1748,11683,15.747747747747749,0.5389016018306636,1.8556263269639066,0.011864406779661,342955
322,2244,18.941176470588236,0.7857142857142857,1.2727272727272727,0.0159666782367233,155034
1015,6675,7.574626865671642,0.6108374384236454,1.6370967741935485,0.0452907874420998,293353
1969,11836,7.66147859922179,0.44337227018791264,2.2554410080183276,0.0,20618
5614,37816,10.263254113345521,0.4779123619522622,2.0924338427133806,0.0195465207193119,334340
2257,14795,12.401098901098901,0.48028356225077534,2.0821033210332103,0.0288082083662194,284939
1528,10162,9.986928104575163,0.5804973821989529,1.7226606538895153,0.023489932885906,330143
1186,8115,9.801652892561984,0.6627318718381113,1.508905852417303,0.0122881355932203,228875
1203,8151,7.076470588235294,0.5876974231088944,1.7015558698727016,0.004563605248146,243204
12991,80607,8.029048207663783,0.3080594257562928,3.2461269365317342,0.0322250639386189,182939
4731,31933,12.961643835616439,0.45466074825618263,2.199442119944212,0.0138983050847457,64264
8700,60972,11.538461538461538,0.49942528735632186,2.002301495972382,0.0037780401416765,37841
2716,18781,10.609375,0.5578055964653903,1.7927392739273926,0.0196741098370549,13923
2674,17333,7.64,0.5228122662677637,1.9127324749642347,0.0494132180358245,309127
1119,7421,8.7421875,0.6273458445040214,1.5940170940170941,0.0125427594070695,319397
1608,10506,9.571428571428571,0.6106965174129353,1.6374745417515275,0.0368509212730318,337010
6292,42059,8.950213371266003,0.4494596312778131,2.2248939179632248,0.0132122213047068,340708
4930,32317,11.004464285714286,0.4419878296146045,2.2625057365764114,0.025620707871104,21470
5625,37389,9.631849315068493,0.4728888888888889,2.1146616541353382,0.0380206877271456,29803
9541,62785,8.769301470588236,0.40352164343360236,2.478181818181818,0.0423177083333333,292917
1166,7514,9.798319327731093,0.6012006861063465,1.6633380884450784,0.0105008077544426,33531
1187,7580,9.2015503875969,0.5787700084245998,1.727802037845706,0.0039032006245121,342603
9394,59607,8.804123711340207,0.38428784330423676,2.6022160664819944,0.0016129032258064,302620
3591,22079,11.659090909090908,0.4096351991088833,2.441196464989803,0.034833091436865,61686
1190,8370,12.934782608695652,0.6226890756302521,1.6059379217273955,0.0138713745271122,227865
2023,12968,6.093373493975903,0.5358378645575878,1.8662361623616237,0.0135135135135135,311402
1183,7768,9.858333333333333,0.5756551141166526,1.737151248164464,0.0228767515012868,130818
4685,28686,8.147826086956522,0.4347918890074707,2.2999509081983307,0.0156672069151809,260596
6741,44134,9.084905660377359,0.42130247737724374,2.3735915492957744,0.0155160390516039,30252
2888,19700,7.701333333333333,0.5979916897506925,1.6722640416907932,0.03,218147
11406,71989,9.918260869565218,0.3264948272838857,3.0628356605800215,0.009441384736428,313050
20054,132488,11.228443449048152,0.3808716465543034,2.6255564283843937,0.0029654036243822,25953
2756,18229,11.34156378600823,0.5511611030478955,1.814351547070441,0.0016977928692699,143319
8320,51046,9.742388758782202,0.35336538461538464,2.8299319727891157,0.015079365079365,334807
2293,14532,9.634453781512605,0.5481901439162669,1.8241845664280032,0.0116279069767441,311224
188,1094,12.533333333333333,0.7127659574468085,1.4029850746268657,0.0007627765064836,357797
8132,50857,10.027127003699137,0.3466551893753074,2.884710890386662,0.0229474757776644,271137
4365,27529,11.078680203045685,0.4962199312714777,2.015235457063712,0.0122605363984674,311419
2469,15776,11.927536231884059,0.5548805184285136,1.8021897810218979,0.0187134502923976,298799
1556,10459,7.271028037383178,0.5893316195372751,1.6968375136314067,0.0134551289964201,58862
2910,18031,7.578125,0.4518900343642612,2.2129277566539924,0.0032934650719362,119956
1148,7660,8.96875,0.5818815331010453,1.718562874251497,0.0158405723045477,274736
4502,29239,10.643026004728132,0.4675699689027099,2.1387173396674584,0.0382682643989176,214829
6217,43260,11.708097928436912,0.4679105677979733,2.1371605362667583,0.0048,49643
989,6496,10.195876288659793,0.654196157735086,1.5285935085007727,0.0121006776379477,246369
6789,41700,10.444615384615384,0.31742524672263955,3.1503480278422273,0.0006349206349206,328893
830,5083,12.205882352941176,0.5867469879518072,1.7043121149897331,0.0126696832579185,342376
4837,30057,11.943209876543209,0.4244366342774447,2.3560642961519727,0.0049455984174085,72350
5017,31938,12.897172236503856,0.4349212676898545,2.2992667277726855,0.016860465116279,264371
1306,8345,6.046296296296297,0.6033690658499234,1.6573604060913705,0.0041350792556857,23929
8157,56566,18.925754060324827,0.4175554738261616,2.394891368173811,0.0231884057971014,164221
411,2824,4.326315789473684,0.6058394160583942,1.6506024096385543,0.0387196695921528,303350
1051,6743,9.642201834862385,0.653663177925785,1.529839883551674,0.0276217228464419,285830
3712,25758,7.982795698924731,0.5455280172413793,1.8330864197530865,0.0372727272727272,138663
5227,33012,7.341292134831461,0.3971685479242395,2.5178227360308285,0.0045620437956204,343354
1344,8913,12.923076923076923,0.6547619047619048,1.5272727272727273,0.0205329838357361,133210
6702,42213,9.943620178041543,0.40599820948970455,2.4630650496141127,0.0064257028112449,339828
8504,55212,10.147971360381861,0.3694731890874882,2.7065563335455125,0.0249258160237388,259604
5998,41161,7.359509202453988,0.5023341113704568,1.9907069366080319,0.0038593481989708,32951
12846,83113,12.130311614730878,0.3313093569982874,3.018327067669173,0.0154185022026431,303524
3318,21500,12.568181818181818,0.5159734779987944,1.9380841121495327,0.0219930548247921,92172
1840,11791,7.215686274509804,0.5168478260869566,1.9348054679284963,0.0117915557246101,166725
11767,80890,9.142968142968144,0.3609246196991587,2.770661643513068,0.0406297613001523,215805
9475,64679,13.497150997150998,0.4354617414248021,2.2964129907901114,0.0192175703500343,328817
1778,11733,8.155963302752294,0.577615298087739,1.7312560856864654,0.0426937738246505,130189
2293,14947,16.860294117647058,0.5830789358918448,1.7150336574420344,0.0417937766931055,324808
2334,14726,15.254901960784315,0.49271636675235647,2.0295652173913044,0.0358514724711907,325409
2010,13591,9.220183486238533,0.527860696517413,1.8944392082940622,0.0005437737901033,48555
10007,66205,10.348500517063082,0.4490856400519636,2.2267467734757456,0.0155807365439093,316458
6019,39988,7.269323671497585,0.4784847981392258,2.0899305555555556,0.0113385826771653,42639
1602,10074,6.995633187772926,0.5249687890137328,1.9048751486325803,0.04359197907585,338792
20466,133570,9.248079530049706,0.3395876087168963,2.944748201438849,0.0239043824701195,112132
861,5414,8.785714285714286,0.6248548199767712,1.600371747211896,0.0245074483421432,207975
2596,19046,19.518796992481203,0.6093990755007704,1.640960809102402,0.0105480868665977,24176
227,1354,11.947368421052632,0.6872246696035242,1.455128205128205,0.0325670498084291,287327
2612,17024,11.506607929515418,0.5413476263399694,1.8472418670438473,0.0177230399519375,89757
7268,48167,7.05631067961165,0.4570720968629609,2.1878386514148103,0.0028263103802672,40049
11914,77486,10.35099913119027,0.31802920933355716,3.1443652678807075,0.0031166518254674,251778
1755,11698,11.778523489932885,0.5487179487179488,1.8224299065420562,0.0251215559157212,127198
2870,18316,12.755555555555556,0.4832752613240418,2.069214131218457,0.0265151515151515,229550
6872,42255,7.365487674169346,0.39275320139697323,2.54612819562801,0.009203681472589,17254
1023,6232,11.625,0.530791788856305,1.8839779005524862,0.0178102189781021,240036
2380,14733,9.224806201550388,0.503781512605042,1.9849874895746455,0.0212244897959183,323442
1743,10114,6.916666666666667,0.4779116465863454,2.092436974789916,0.0161471181879345,21467
3020,19258,8.228882833787466,0.49701986754966887,2.01199200532978,0.0259259259259259,219412
3715,24475,9.854111405835544,0.49609690444145355,2.015735214324471,0.008695652173913,345263
1962,12427,12.658064516129032,0.5336391437308868,1.8739255014326648,0.0378668349637109,59652
2179,14833,8.786290322580646,0.5456631482331344,1.832632464255677,0.0243710691823899,277550
5877,36671,11.614624505928854,0.4291305087629743,2.330293417922284,0.041085840058694,334548
1462,9985,10.368794326241135,0.5984952120383037,1.6708571428571428,0.0018264840182648,356599
1985,13554,11.540697674418604,0.5682619647355164,1.7597517730496455,0.0068192888455918,34318
2712,18166,12.107142857142858,0.48266961651917406,2.0718105423987776,0.012,341966
405,2691,14.464285714285714,0.7037037037037037,1.4210526315789473,0.0170535291331122,186861
4154,27098,8.70859538784067,0.4520943668753009,2.2119275825346114,0.0153470526682943,152827
1510,10520,11.526717557251908,0.6483443708609271,1.5423901940755873,0.0209876543209876,23774
1210,7430,10.614035087719298,0.5619834710743802,1.7794117647058822,0.0081269349845201,257520
469,3211,14.65625,0.746268656716418,1.34,0.0352716873212583,334655
412,2798,10.564102564102564,0.7160194174757282,1.3966101694915254,0.0193274062620796,161417
7664,49449,10.232309746328438,0.42379958246346555,2.3596059113300494,0.0029673590504451,135704
3910,25041,8.518518518518519,0.440153452685422,2.271934921557234,0.0214067278287461,341413
4381,27244,5.741808650065531,0.46039716959598265,2.1720376797223597,0.0300563556668753,66123
500,3130,12.195121951219512,0.682,1.466275659824047,0.0290697674418604,167450
453,3054,6.863636363636363,0.7417218543046358,1.3482142857142858,0.0332086061739943,134383
2424,15728,11.433962264150944,0.5255775577557755,1.902668759811617,0.0423418714061683,247531
5497,35304,12.028446389496718,0.41640895033654723,2.401485364788117,0.0110420979986197,233508
15034,103481,19.626631853785902,0.33390980444326196,2.994820717131474,0.0041958041958041,315126
1342,8812,12.09009009009009,0.5536512667660208,1.8061911170928668,0.0394133822181484,333743
12323,85292,9.772402854877082,0.42846709405177313,2.3339015151515152,0.0162513542795232,268684
2552,17591,10.167330677290837,0.5544670846394985,1.8035335689045937,0.0088991430454845,69334
2992,19900,6.312236286919831,0.5671791443850267,1.7631113730111962,0.0357981220657277,268553
4841,32032,7.923076923076923,0.5205536046271432,1.921031746031746,0.0199613650998068,228312
1142,7291,8.921875,0.5700525394045534,1.7542242703533026,0.0035566093657379,242909
439,3032,12.542857142857143,0.7266514806378133,1.3761755485893417,0.0200694712466229,270268
9948,62236,9.019038984587489,0.38751507840772015,2.580544747081712,0.0100446428571428,91557
1543,10522,9.524691358024691,0.5917044718081659,1.6900328587075575,0.0150403521643433,48093
428,3235,11.263157894736842,0.7920560747663551,1.2625368731563422,0.0236055254415107,52130
2503,16926,7.383480825958702,0.5277666799840192,1.894776684330053,0.0127118644067796,150112
1538,10658,6.176706827309237,0.6729518855656696,1.4859903381642512,0.01787072243346,212282
2851,18106,10.443223443223443,0.5612065941774815,1.781875,0.0058953574060427,263419
1865,12587,9.61340206185567,0.5753351206434316,1.7381174277726001,0.0095359186268277,243200
2404,15195,9.464566929133857,0.5178868552412645,1.9309236947791164,0.045387271830291,244702
1106,7224,11.285714285714286,0.5994575045207957,1.6681749622926094,0.0154826958105646,130915
3051,19598,8.843478260869565,0.4896755162241888,2.0421686746987953,0.0156017830609212,334830
12871,83625,10.699085619285121,0.37347525444798385,2.6775535677137507,0.0150959672201854,7276
610,3765,8.472222222222221,0.6655737704918033,1.5024630541871922,0.0080256821829855,52306
1379,8667,9.445205479452055,0.5910079767947788,1.6920245398773006,0.026298044504383,331511
4897,31587,9.239622641509435,0.48233612415764754,2.073243014394581,0.0044876589379207,207533
880,5989,12.394366197183098,0.6045454545454545,1.6541353383458646,0.0016811431773606,115953
702,4913,15.6,0.7492877492877493,1.3346007604562737,0.0411997363216875,327860
13279,84199,9.96921921921922,0.33323292416597633,3.00090395480226,0.0210752688172043,191055
786,5093,10.207792207792208,0.6399491094147582,1.562624254473161,0.0304534922211188,43697
8428,58356,9.621004566210045,0.3843141907925961,2.6020376659462796,0.0229057591623036,302475
1828,12017,11.425,0.5683807439824945,1.7593840230991338,0.0419642857142857,117201
4557,31021,8.037037037037036,0.4836515251261795,2.0676043557168784,0.0084485407066052,330554
912,5772,11.4,0.6337719298245614,1.5778546712802768,0.0493562231759656,340926
4794,31351,8.294117647058824,0.45848977889027953,2.181073703366697,0.0191914022517912,26443
519,3389,7.746268656716418,0.6608863198458574,1.5131195335276968,0.003147128245476,342596
2441,15256,9.388461538461538,0.4707087259319951,2.124456048738033,0.0333183250787933,125244
1542,9698,9.69811320754717,0.5869001297016861,1.703867403314917,0.0471734892787524,79002
1851,12347,12.678082191780822,0.5726634251755808,1.7462264150943396,0.0089705254164886,227401
3588,22544,7.732758620689655,0.4972129319955407,2.0112107623318387,0.0100697134004647,298766
20175,125912,11.57487091222031,0.3395786864931846,2.9448255729090644,0.0107925801011804,127011
14920,101832,7.516372795969773,0.39564343163538873,2.527528375402338,0.0172265288544358,281377
1180,7236,9.516129032258064,0.5101694915254237,1.9601328903654485,0.0109561752988047,347259
7396,46865,12.751724137931035,0.4173877771768523,2.395853579527049,0.0463197969543147,275349
2829,20792,15.804469273743017,0.5270413573700954,1.8973843058350102,0.0190861769809138,49227
11080,70182,9.727831431079895,0.3816787003610108,2.6200047292504136,0.0074602659746999,229903
2951,18493,12.774891774891774,0.4801762114537445,2.0825688073394497,0.0367170626349892,74087
1244,8121,13.97752808988764,0.6165594855305466,1.621903520208605,0.032,204734
4596,28997,7.816326530612245,0.43777197563098347,2.2842942345924455,0.0435087719298245,339408
5599,35534,6.571596244131455,0.4713341668155028,2.121636983705949,0.0242941562705187,293224
6785,46813,8.020094562647754,0.46396462785556375,2.1553367217280814,0.0364869228285437,132088
7669,50676,17.711316397228636,0.44021384795931673,2.2716232227488153,0.0093545369504209,172091
1755,10668,10.263157894736842,0.39316239316239315,2.5434782608695654,0.0014450867052023,331270
3050,20236,10.701754385964913,0.5222950819672131,1.9146264908976773,0.0078416728902165,88952
9057,56805,8.188969258589513,0.3880976040631556,2.5766714082503555,0.0291363163371488,283524
1276,8905,10.126984126984127,0.6434169278996865,1.5542021924482339,0.03831891223733,253324
2870,18398,7.972222222222222,0.5209059233449478,1.919732441471572,0.0104466858789625,317171
6052,40764,12.031809145129225,0.4477858559153999,2.233210332103321,0.0123979437556697,54127
915,6004,6.630434782608695,0.5726775956284152,1.7461832061068703,0.0421008753647353,239541
3707,24721,9.153086419753086,0.4734286485028325,2.112250712250712,0.0022637238256932,239083
1353,8775,15.202247191011235,0.565410199556541,1.768627450980392,0.0021961932650073,263502
2355,17140,15.912162162162161,0.5932059447983015,1.6857551896921976,0.0004357298474945,41692
1067,7173,8.207692307692307,0.626991565135895,1.5949177877429,0.0262085032032615,324299
4645,30574,10.18640350877193,0.41227125941872983,2.425587467362924,0.0033112582781456,342358
527,3216,15.969696969696969,0.6546489563567363,1.527536231884058,0.0056764427625354,347613
15389,103114,13.085884353741497,0.3240626421469881,3.0858231401644276,0.0118085767557489,260879
382,2592,10.914285714285715,0.756544502617801,1.3217993079584776,0.0100261551874455,173838
2231,15294,15.17687074829932,0.5741819811743613,1.741608118657299,0.0049460431654676,321897
2043,13557,9.822115384615385,0.5673029858051885,1.7627264883520277,0.0378983634797588,317882
1049,6893,10.386138613861386,0.661582459485224,1.5115273775216138,0.0265441551812149,238757
1725,11643,9.078947368421053,0.6208695652173913,1.6106442577030813,0.0167725540025412,2287
4743,33278,9.103646833013435,0.49546700400590343,2.0182978723404257,0.0451127819548872,236046
6261,39889,9.275555555555556,0.4107969972847788,2.434292379471229,0.0161931818181818,23925
61372,393351,10.1223816592446,0.19733754806752266,5.067459334489307,0.0028195488721804,49299
2293,15789,20.473214285714285,0.6140427387701701,1.6285511363636365,0.011642156862745,327351
3329,21930,8.579896907216495,0.5322919795734454,1.8786681715575622,0.0081327260897852,71468
3158,19428,11.080701754385965,0.4214692843571881,2.3726521412471824,0.0389278876834716,316974
413,2454,8.604166666666666,0.5399515738498789,1.852017937219731,0.0220977279800809,235860
337,2411,14.652173913043478,0.7626112759643917,1.311284046692607,0.0143855322646937,160225
