Author,Title,Value,Length
Dostoevsky,Записки из подполья,0.22514409221902018
Dostoevsky,Игрок,0.21846484165324745
Dostoevsky,Идиот,0.2240581155188377
Dostoevsky,Короткая,0.22597676874340022
Dostoevsky,Крокодил,0.20303383897316218
Dostoevsky,Маленький герой,0.1371794871794872
Dostoevsky,Мальчик у Христа на ёлке,0.2708333333333333
Dostoevsky,Неточка Незванова,0.23086359175662413
Dostoevsky,Петербургские сновидения в стихах и в прозе,0.16666666666666666
Dostoevsky,Подросток,0.1990936780328356
Dostoevsky,Ползунков,0.49193548387096775
Dostoevsky,Роман в девяти письмах,0.24603174603174602
Dostoevsky,Село Степанчиково и его обитатели,0.3108375132998936
Dostoevsky,Скверный анекдот,0.15571955719557196
Dostoevsky,Слабое сердце,0.32255892255892255
Dostoevsky,Сон смешного человека,0.20408163265306123
Dostoevsky,Униженные и оскорблённые,0.21658583899127062
Dostoevsky,Хозяйка,0.23006955591225253
Dostoevsky,Честный вор,0.25354609929078015
Dostoevsky,Чужая жена и муж под кроватью,0.41625441696113075
Gogol,Вечера на хуторе близ Диканьки,0.3136083628896771
Gogol,Вий,0.17849223946784923
Gogol,Записки сумасшедшего,0.27617602427921095
Gogol,Коляска,0.13307984790874525
Gogol,Мёртвые души,0.1982518871672626
Gogol,Невский проспект,0.2161764705882353
Gogol,Нос,0.19852941176470587
Gogol,Ночи на вилле,0.10738255033557047
Gogol,Ночь перед Рождеством,0.3098712446351931
Gogol,"Повесть о том, как поссорился Иван Иванович с Иваном Никифоровичем",0.30666666666666664
Gogol,Портрет,0.14770459081836326
Gogol,Ревизор,0.2358490566037736
Gogol,Рим,0.12423625254582485
Gogol,Старосветские помещики,0.16890080428954424
Gogol,Тарас Бульба,0.2554002541296061
Gogol,Шинель,0.08311688311688312
Gorky,Бывшие люди,0.24044829342842589
Gorky,В людях,0.2850467289719626
Gorky,В степи,0.23980815347721823
Gorky,Вывод,0.1951219512195122
Gorky,Город жёлтого дьявола,0.27884615384615385
Gorky,Двадцать шесть и одна,0.25227963525835867
Gorky,Дело с застёжками,0.20422535211267606
Gorky,Детство,0.32142857142857145
Gorky,Емельян Пиляй,0.33753148614609574
Gorky,Знахарка,0.16783216783216784
Gorky,Коновалов,0.24797507788161993
Gorky,Ледоход,0.27370689655172414
Gorky,Ма-аленькая!...,0.1574074074074074
Gorky,Макар Чудра,0.37468354430379747
Gorky,Мать,0.302762077423483
Gorky,Мещане,0.2655357742693987
Gorky,Мои университеты,0.2484334684850719
Gorky,На дне,0.3787643588947532
Gorky,На плотах,0.3572744014732965
Gorky,Несвоевременные мысли,0.2977558839627805
Gorky,Озорник,0.24444444444444444
Gorky,Песня о Буревестнике,0.24
Gorky,Песня о соколе,0.1532258064516129
Gorky,Проходимец,0.22456813819577734
Gorky,Рождение человека,0.18779342723004694
Gorky,Сказки об Италии,0.24362850971922245
Gorky,Скуки ради,0.23302752293577983
Gorky,Старуха Изергиль,0.22827687776141384
Gorky,Страсти-мордасти,0.25894736842105265
Gorky,Фома Гордеев,0.2739491969472605
Gorky,Челкаш,0.27860696517412936
Gorky,Человек,0.611764705882353
Gorky,Ярмарка в Голтве,0.2366412213740458
Herzen,Доктор Крупов,0.12723214285714285
Herzen,Долг прежде всего,0.06622516556291391
Herzen,Елена,0.18625954198473282
Herzen,Кто виноват,0.17336462305661485
Herzen,Легенда,0.1066350710900474
Herzen,Мимоездом,0.16363636363636364
Herzen,Повреждённый,0.13020833333333334
Herzen,С того берега,0.20371086200231928
Herzen,Скуки ради,0.16046511627906976
Herzen,Сорока-воровка,0.14383561643835616
Herzen,Трагедия за стаканом грога,0.1171875
Lermontov,Ашик-Кериб,0.07964601769911504
Lermontov,Герой нашего времени,0.1776536312849162
Lermontov,Штосс,0.21021021021021022
Pushkin,Арап Петра Великого,0.08028169014084507
Pushkin,Дубровский,0.08774373259052924
Pushkin,Египетские ночи,0.08273381294964029
Pushkin,История Пугачёва,0.04068441064638783
Pushkin,История села Горюхина,0.04946996466431095
Pushkin,Капитанская дочка,0.146168108776267
Pushkin,Кирджали,0.09868421052631579
Pushkin,Пиковая дама,0.14589235127478753
Pushkin,Повести Белкина,0.09782608695652174
Pushkin,Рославлев,0.15849056603773584
Tolstoy,Алёша горшок,0.06578947368421052
Tolstoy,Альберт,0.15405777166437415
Tolstoy,Анна Каренина,0.12603150787696923
Tolstoy,Божеское и человеческое,0.14543114543114544
Tolstoy,Война и мир. Том 1,0.11256876851460008
Tolstoy,Война и мир. Том 2,0.0873259174914601
Tolstoy,Война и мир. Том 3,0.10355550948481393
Tolstoy,Война и мир. Том 4,0.07472231571861326
Tolstoy,Воскресение,0.09138272376784412
Tolstoy,Два гусара,0.16997943797121315
Tolstoy,Декабристы,0.08842897460018814
Tolstoy,Детство,0.149375
Tolstoy,Дьявол,0.09235936188077246
Tolstoy,Записки маркера,0.15294117647058825
Tolstoy,Записки сумасшедшего,0.18295739348370926
Tolstoy,Из записок князя Д. Нехлюдова (Люцерн),0.11611374407582939
Tolstoy,Кавказский пленник,0.09876543209876543
Tolstoy,Казаки,0.1572407883461868
Tolstoy,Корней Васильев,0.09343936381709742
Tolstoy,Крейцерова соната,0.18013734812466983
Tolstoy,Метель,0.18425196850393702
Tolstoy,Набег,0.0949367088607595
Tolstoy,Отец Сергий,0.10684474123539232
Tolstoy,Отрочество,0.1799844840961986
Tolstoy,Поликуша,0.12327773749093546
Tolstoy,После бала,0.055
Tolstoy,Праведный судья,0.013157894736842105
Tolstoy,Работник Емельян и пустой барабан,0.044715447154471545
Tolstoy,Разжалованный,0.15833333333333333
Tolstoy,Рубка леса,0.13875
Tolstoy,Севастополь в августе 1855 года,0.20168711656441718
Tolstoy,Севастополь в декабре месяце,0.06719367588932806
Tolstoy,Севастополь в мае,0.1329479768786127
Tolstoy,Семейное счастье,0.15605976757055895
Tolstoy,Смерть Ивана Ильича,0.14925373134328357
Tolstoy,Три смерти,0.13274336283185842
Tolstoy,Утро пемещика,0.14770642201834863
Tolstoy,Хаджи-Мурат,0.06646294881588999
Tolstoy,Хозяин и работник,0.11988847583643122
Tolstoy,Холстомер,0.09495896834701055
Tolstoy,Юность,0.11911231884057971
Tolstoy,Ягоды,0.12550607287449392
Turgenev,Ася,0.11270296084049666
Turgenev,Вешние воды,0.21069073238458869
Turgenev,Дворянское гнездо,0.11386623164763458
Turgenev,Дым,0.1917083210820347
Turgenev,Записки охотника,0.17698098762281486
Turgenev,Муму,0.12607944732297063
Turgenev,Отцы и дети,0.13994107744107745
Turgenev,Первая любовь,0.12679083094555874
Turgenev,Стихотворения в прозе,0.303637713437268
Turgenev,Яков Пасынков,0.14965397923875431
Rudnev,Время собирать копья,0.15767634854771784
Rudnev,"Жги, еретик!",0.30120481927710846
Rudnev,Нити,0.09375
Rudnev,Новый пес старого дома,0.10660124888492417
Rudnev,Обуза,0.10045366169799093
Rudnev,Павлин-птица гордая,0.099644128113879
Rudnev,Пиромант поневоле,0.25287356321839083
Rudnev,Церковный дьявол,0.17280453257790368
Rudnev,"Элементально, Вольфгар",0.09863945578231292
Morningstar,Ратата,0.6666666666666666
Morningstar,Диплом,0.0
Morningstar,Статья,0.0
Morningstar,Драма,0.0967741935483871
Morningstar,Текст,0.0
